LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(sec),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID2037,2037,0,-1.0,965.5,677.5,0.0,7.0,7,5.0,1,,64636.82474226804,65535.0,33924.0,65535.0,6269772.0,4673.51569130578,0.2368797868325393,5.297449380137254,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2039,2039,0,-1.0,971.5,679.5,0.0,8.0,8,5.0,1,,59104.701030927834,65535.0,14649.0,65535.0,5733156.0,14311.124640733253,0.17258875035046486,1.2157520688217092,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2041,2041,0,-1.0,969.5,697.5,0.0,9.0,9,5.0,1,,65423.721649484534,65535.0,59367.0,65535.0,6346101.0,778.9078992178185,0.140506900457928,20.695640376834373,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2043,2043,0,-1.0,969.5,689.5,0.0,10.0,10,5.0,1,,65487.30927835051,65535.0,60909.0,65535.0,6352269.0,469.69913599081167,0.19821921034438222,46.12929790087288,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2045,2045,0,-1.0,959.5,697.5,0.0,11.0,11,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.22842968075927525,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2047,2047,0,-1.0,959.5,693.5,0.0,12.0,12,5.0,1,,62347.67010309279,65535.0,20046.0,65535.0,6047724.0,10314.453869168341,0.25514902936344624,2.4575514149011903,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2304,2304,2,-1.0,769.5,437.5,0.0,33.0,33,5.0,1,,59446.48453608248,60909.0,27756.0,65535.0,5766309.0,7274.863144636879,0.30866825279509436,3.854728028129857,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2177,2177,2,-1.0,549.5,431.5,0.0,1.0,1,5.0,1,,63261.742268041235,65535.0,25443.0,65535.0,6136389.0,7743.154904869117,0.2929551314360601,3.7022935636379684,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2306,2306,2,-1.0,775.5,445.5,0.0,34.0,34,5.0,1,,61036.17525773196,63993.0,33153.0,65535.0,5920509.0,6118.287422096275,0.3576544583854775,5.256078282568404,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2179,2179,2,-1.0,565.5,429.5,0.0,2.0,2,5.0,1,,64454.010309278354,65535.0,42405.0,65535.0,6252039.0,4462.013034809436,0.2589751157979013,5.942784678232241,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2308,2308,2,-1.0,781.5,433.5,0.0,35.0,35,5.0,1,,60853.36082474227,63222.0,33924.0,65535.0,5902776.0,5831.813011737095,0.3536550126207815,5.452338316946302,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2181,2181,2,-1.0,579.5,435.5,0.0,3.0,3,5.0,1,,62379.463917525776,65535.0,17733.0,65535.0,6050808.0,10162.929947917984,0.1523121009633994,1.6226206097726656,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2310,2310,2,-1.0,787.5,435.5,0.0,36.0,36,5.0,1,,62315.87628865979,65535.0,47802.0,65535.0,6044640.0,4452.775747725919,0.3718182212888674,7.586334368825288,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2183,2183,2,-1.0,611.5,447.5,0.0,4.0,4,5.0,1,,63396.865979381444,65535.0,24672.0,65535.0,6149496.0,7384.702667830821,0.2966328653067266,3.9279596004500914,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2312,2312,2,-1.0,779.5,437.5,0.0,37.0,37,5.0,1,,54868.17525773196,58596.0,14649.0,65535.0,5322213.0,13077.525436483827,0.2273685341867838,1.5544627385918026,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2185,2185,2,-1.0,649.5,461.5,0.0,5.0,5,5.0,1,,58452.927835051545,65535.0,13107.0,65535.0,5669934.0,15913.3890640917,0.30759679481969615,1.7281504249721675,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2314,2314,2,-1.0,779.5,431.5,0.0,38.0,38,5.0,1,,59096.75257731959,61680.0,32382.0,65535.0,5732385.0,7758.070761351981,0.3770878370533369,4.171773853579019,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2187,2187,2,-1.0,675.5,465.5,0.0,6.0,6,5.0,1,,64764.0,65535.0,30840.0,65535.0,6282108.0,4294.188536557285,0.196555756351653,4.954905525531725,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2316,2316,2,-1.0,775.5,435.5,0.0,39.0,39,5.0,1,,57093.742268041235,60138.0,15420.0,65535.0,5538093.0,10289.655734318756,0.2588602115098392,2.2819464875063784,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2189,2189,2,-1.0,691.5,469.5,0.0,7.0,7,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.1942332896461337,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2191,2191,2,-1.0,719.5,453.5,0.0,8.0,8,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.19819061645276667,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2193,2193,2,-1.0,747.5,453.5,0.0,9.0,9,5.0,1,,65344.237113402065,65535.0,47031.0,65535.0,6338391.0,1878.796543963248,0.20947165885779062,12.047227479172323,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2195,2195,2,-1.0,749.5,447.5,0.0,10.0,10,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.17268538776350675,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2197,2197,2,-1.0,735.5,447.5,0.0,11.0,11,5.0,1,,65431.67010309279,65535.0,59367.0,65535.0,6346872.0,735.0564989856437,0.21508881116955367,31.514257322121882,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2199,2199,2,-1.0,749.5,445.5,0.0,12.0,12,5.0,1,,64740.154639175256,65535.0,41634.0,65535.0,6279795.0,3640.974896176536,0.2133764573749865,6.253699079195508,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2201,2201,2,-1.0,757.5,445.5,0.0,13.0,13,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.19392033542976939,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2203,2203,2,-1.0,757.5,447.5,0.0,14.0,14,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.15613977212170424,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2205,2205,2,-1.0,759.5,435.5,0.0,15.0,15,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.18921458588917026,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2207,2207,2,-1.0,767.5,435.5,0.0,16.0,16,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.16587338144224376,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2209,2209,2,-1.0,773.5,433.5,0.0,17.0,17,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.14125397660379252,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2211,2211,2,-1.0,785.5,431.5,0.0,18.0,18,5.0,1,,65463.463917525776,65535.0,58596.0,65535.0,6349956.0,704.5487039862195,0.16263315513035226,25.99467193874319,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2213,2213,2,-1.0,773.5,429.5,0.0,19.0,19,5.0,1,,65447.56701030928,65535.0,57054.0,65535.0,6348414.0,861.1150826498196,0.20974423480543578,26.35474249760591,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2215,2215,2,-1.0,767.5,441.5,0.0,20.0,20,5.0,1,,64930.9175257732,65535.0,37779.0,65535.0,6298299.0,3558.011861952385,0.4016025690272422,10.457930259236122,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2217,2217,2,-1.0,767.5,429.5,0.0,21.0,21,5.0,1,,48811.45360824742,65535.0,11565.0,65535.0,4734711.0,20579.575132792754,0.25643941345884075,0.968185459161532,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2219,2219,2,-1.0,763.5,427.5,0.0,22.0,22,5.0,1,,60956.69072164949,65535.0,23130.0,65535.0,5912799.0,10937.502144152953,0.43853364605621314,3.397943253162223,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2221,2221,2,-1.0,765.5,433.5,0.0,23.0,23,5.0,1,,57411.68041237113,65535.0,13107.0,65535.0,5568933.0,16486.628317585597,0.3260755640104701,1.7125702251965926,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2223,2223,2,-1.0,775.5,431.5,0.0,24.0,24,5.0,1,,56537.35051546392,65535.0,12336.0,65535.0,5484123.0,17712.63839691943,0.3604798795305403,1.6914964766653755,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2225,2225,2,-1.0,795.5,427.5,0.0,25.0,25,5.0,1,,50663.44329896907,64764.0,9252.0,65535.0,4914354.0,20744.580515145513,0.3276699991217427,1.2054982370460412,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2227,2227,2,-1.0,807.5,419.5,0.0,26.0,26,5.0,1,,57976.0206185567,65535.0,12336.0,65535.0,5623674.0,15493.56711602391,0.3991632757503857,2.1350554619508317,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2229,2229,2,-1.0,807.5,419.5,0.0,27.0,27,5.0,1,,58913.9381443299,65535.0,14649.0,65535.0,5714652.0,13405.367607180107,0.3170515495155081,2.1159062853280717,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2231,2231,2,-1.0,805.5,425.5,0.0,28.0,28,5.0,1,,64915.0206185567,65535.0,50115.0,65535.0,6296757.0,2249.591999949572,0.17301957858767492,8.512584288399125,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2233,2233,2,-1.0,813.5,415.5,0.0,29.0,29,5.0,1,,59867.75257731959,65535.0,22359.0,65535.0,5807172.0,12197.710412743234,0.22754896860274795,1.8196199004677545,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2235,2235,2,-1.0,807.5,419.5,0.0,30.0,30,5.0,1,,64310.9381443299,65535.0,30840.0,65535.0,6238161.0,5075.041464966962,0.32429941644756727,6.206335162187423,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2237,2237,2,-1.0,815.5,417.5,0.0,31.0,31,5.0,1,,61878.71134020619,65535.0,20046.0,65535.0,6002235.0,10022.554163359464,0.3350520757846402,3.098895640140602,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2239,2239,2,-1.0,811.5,413.5,0.0,32.0,32,5.0,1,,56871.18556701031,65535.0,12336.0,65535.0,5516505.0,17149.975053632206,0.26124781012811843,1.3737604796154053,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2241,2241,2,-1.0,817.5,421.5,0.0,33.0,33,5.0,1,,54621.77319587629,65535.0,11565.0,65535.0,5298312.0,19220.419514209116,0.296915584815696,1.3012304345999317,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2243,2243,2,-1.0,819.5,425.5,0.0,34.0,34,5.0,1,,57499.113402061856,65535.0,13107.0,65535.0,5577414.0,16436.89118256314,0.30582146788997006,1.6385346439136084,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2245,2245,2,-1.0,825.5,415.5,0.0,35.0,35,5.0,1,,60233.38144329897,65535.0,15420.0,65535.0,5842638.0,12866.336934551426,0.3402285887372582,2.3768635254345782,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2247,2247,2,-1.0,839.5,411.5,0.0,36.0,36,5.0,1,,60773.87628865979,65535.0,16191.0,65535.0,5895066.0,11761.967787514819,0.32519982655129714,2.5359219475562997,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2249,2249,2,-1.0,841.5,417.5,0.0,37.0,37,5.0,1,,62856.37113402062,65535.0,19275.0,65535.0,6097068.0,8900.718874665385,0.28391166619110886,3.1232180738253947,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2251,2251,2,-1.0,849.5,399.5,0.0,38.0,38,5.0,1,,59843.907216494845,65535.0,16191.0,65535.0,5804859.0,13817.832991647136,0.26045482073813647,1.7898437265132026,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2253,2253,2,-1.0,857.5,391.5,0.0,39.0,39,5.0,1,,63317.38144329897,65535.0,23130.0,65535.0,6141786.0,7105.008096469831,0.29271120890885205,4.035768099917502,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2256,2256,2,-1.0,817.5,431.5,0.0,28.0,28,5.0,1,,47174.072164948455,60138.0,10023.0,65535.0,4575885.0,21823.16200749002,0.23287825193555253,0.8166283012090868,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2258,2258,2,-1.0,813.5,427.5,0.0,29.0,29,5.0,1,,61083.865979381444,65535.0,26214.0,65535.0,5925135.0,8673.396728201002,0.2569807938720066,2.879647468839559,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2260,2260,2,-1.0,797.5,437.5,0.0,30.0,30,5.0,1,,59915.44329896907,65535.0,21588.0,65535.0,5811798.0,10432.838216389431,0.3222574901191526,2.7993247521382636,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2262,2262,2,-1.0,799.5,433.5,0.0,31.0,31,5.0,1,,62037.68041237113,65535.0,32382.0,65535.0,6017655.0,6993.276947877627,0.3524055703794124,4.623178193566337,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2264,2264,2,-1.0,793.5,439.5,0.0,32.0,32,5.0,1,,57745.51546391752,65535.0,14649.0,65535.0,5601315.0,13664.640336400942,0.30737500998818873,1.9870940795526555,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2266,2266,2,-1.0,801.5,443.5,0.0,33.0,33,5.0,1,,57769.36082474227,63222.0,16191.0,65535.0,5603628.0,12491.254638400647,0.30734910012628336,2.1745123072459487,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2268,2268,2,-1.0,803.5,447.5,0.0,34.0,34,5.0,1,,60519.52577319588,65535.0,18504.0,65535.0,5870394.0,10540.402180511555,0.3217020471771807,2.7950436309367923,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2270,2270,2,-1.0,799.5,439.5,0.0,35.0,35,5.0,1,,62896.113402061856,65535.0,28527.0,65535.0,6100923.0,6556.178159562374,0.36268457376348145,5.1066583449525025,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2272,2272,2,-1.0,797.5,451.5,0.0,36.0,36,5.0,1,,56783.75257731959,65535.0,15420.0,65535.0,5508024.0,13943.896673388852,0.4138981466233126,2.3842142860534197,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2274,2274,2,-1.0,791.5,463.5,0.0,37.0,37,5.0,1,,55806.092783505155,65535.0,13107.0,65535.0,5413191.0,16582.64119938535,0.2932915622504148,1.5263742584649516,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2276,2276,2,-1.0,769.5,471.5,0.0,38.0,38,5.0,1,,63611.47422680412,65535.0,40863.0,65535.0,6170313.0,4348.814364505921,0.3470072823544448,7.536387701432581,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2278,2278,2,-1.0,757.5,479.5,0.0,39.0,39,5.0,1,,64946.81443298969,65535.0,56283.0,65535.0,6299841.0,1807.3784095219733,0.38120891132636114,19.83546712804127,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2282,2282,2,-1.0,767.5,445.5,0.0,22.0,22,5.0,1,,39766.113402061856,46260.0,7710.0,65535.0,3857313.0,25107.32700572531,0.18088812950273905,0.4852258999766201,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2284,2284,2,-1.0,755.5,445.5,0.0,23.0,23,5.0,1,,63158.41237113402,65535.0,23901.0,65535.0,6126366.0,7545.754343990103,0.37888816907491385,4.599816819098116,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2286,2286,2,-1.0,753.5,447.5,0.0,24.0,24,5.0,1,,57928.32989690721,65535.0,13107.0,65535.0,5619048.0,15142.2797282708,0.35572956957732355,2.0075974576146898,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2288,2288,2,-1.0,777.5,445.5,0.0,25.0,25,5.0,1,,60686.44329896907,65535.0,16191.0,65535.0,5886585.0,11248.499144301706,0.39979374355448605,3.0817616514226125,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2290,2290,2,-1.0,773.5,445.5,0.0,26.0,26,5.0,1,,57212.969072164946,65535.0,13878.0,65535.0,5549658.0,14832.125293355086,0.30681359759131555,1.8112652482818086,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2292,2292,2,-1.0,767.5,441.5,0.0,27.0,27,5.0,1,,57157.32989690721,65535.0,13107.0,65535.0,5544261.0,15826.104890155408,0.32696425085646946,1.779790714093788,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2294,2294,2,-1.0,769.5,451.5,0.0,28.0,28,5.0,1,,52539.278350515466,65535.0,10794.0,65535.0,5096310.0,19236.086157024336,0.24034763734388268,1.0585072060392453,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2296,2296,2,-1.0,757.5,451.5,0.0,29.0,29,5.0,1,,62109.21649484536,65535.0,34695.0,65535.0,6024594.0,6027.837349239938,0.330604965134517,5.120174392070402,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2298,2298,2,-1.0,755.5,453.5,0.0,30.0,30,5.0,1,,52253.134020618556,61680.0,10794.0,65535.0,5068554.0,18184.51116657435,0.23592016260704407,1.0970220321578705,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2300,2300,2,-1.0,763.5,439.5,0.0,31.0,31,5.0,1,,48580.948453608245,61680.0,9252.0,65535.0,4712352.0,21334.530026350043,0.2332512303217226,0.8613611710379454,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2173,2173,2,-1.0,539.5,427.5,0.0,0.0,0,5.0,1,,63023.28865979381,65535.0,20046.0,65535.0,6113259.0,8217.932926379632,0.16091093100820297,2.1259601132707777,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2302,2302,2,-1.0,763.5,441.5,0.0,32.0,32,5.0,1,,55170.21649484536,63222.0,12336.0,65535.0,5351511.0,15372.93293572805,0.2593296913498548,1.4780555330199583,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2433,2433,4,-1.0,1043.5,195.5,0.0,29.0,29,5.0,1,,59605.45360824742,65535.0,16191.0,65535.0,5781729.0,10489.898686773035,0.3398191003014995,2.8823473771563766,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2435,2435,4,-1.0,1031.5,175.5,0.0,30.0,30,5.0,1,,58969.57731958763,60909.0,33924.0,65535.0,5720049.0,7502.502021319082,0.3230032687621123,3.8379374251303875,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2437,2437,4,-1.0,1021.5,185.5,0.0,31.0,31,5.0,1,,63722.75257731959,65535.0,40092.0,65535.0,6181107.0,4640.755622810189,0.3846790879594706,7.629310105734383,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2439,2439,4,-1.0,1025.5,183.5,0.0,32.0,32,5.0,1,,54144.865979381444,64764.0,12336.0,65535.0,5252052.0,16974.591668277848,0.3175307052473073,1.5374922152217767,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2441,2441,4,-1.0,1021.5,199.5,0.0,33.0,33,5.0,1,,63651.21649484536,65535.0,43947.0,65535.0,6174168.0,4259.395693216554,0.37632179912821706,8.17199522608314,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2443,2443,4,-1.0,1025.5,213.5,0.0,34.0,34,5.0,1,,56688.37113402062,60909.0,15420.0,65535.0,5498772.0,12279.195081959757,0.33719932488565907,2.328330475105725,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2445,2445,4,-1.0,1025.5,207.5,0.0,35.0,35,5.0,1,,63229.948453608245,65535.0,47802.0,65535.0,6133305.0,3761.4984225348308,0.36121910434114696,8.921432936207506,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2447,2447,4,-1.0,1025.5,217.5,0.0,36.0,36,5.0,1,,63627.37113402062,65535.0,49344.0,65535.0,6171855.0,3777.2652869933127,0.351645170303927,8.764728105694067,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2449,2449,4,-1.0,1023.5,231.5,0.0,37.0,37,5.0,1,,52499.536082474224,65535.0,10023.0,65535.0,5092455.0,19371.161623049065,0.24766345917996224,1.0759554144098509,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2451,2451,4,-1.0,1019.5,227.5,0.0,38.0,38,5.0,1,,61751.536082474224,65535.0,43947.0,65535.0,5989899.0,5734.199088694835,0.3152948385486912,5.1629597454886005,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2453,2453,4,-1.0,1019.5,243.5,0.0,39.0,39,5.0,1,,61966.14432989691,65535.0,33924.0,65535.0,6010716.0,6544.347042151606,0.31923549392372436,4.582547685267401,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
