LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(sec),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID6439,6439,36,-1.0,923.5,213.5,0.0,0.0,0,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.05612091147221773,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6445,6445,36,-1.0,927.5,207.5,0.0,1.0,1,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.09529762477161267,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6447,6447,36,-1.0,931.5,219.5,0.0,2.0,2,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.08602893852351551,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6453,6453,37,-1.0,1345.5,797.5,0.0,0.0,0,5.0,1,,61322.31958762887,65535.0,22359.0,65535.0,5948265.0,9856.081005258447,0.17078313909653633,1.815151329753466,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6455,6455,37,-1.0,1353.5,771.5,0.0,1.0,1,5.0,1,,65280.64948453608,65535.0,50115.0,65535.0,6332223.0,1690.3550418553411,0.18640798102466488,12.135759802036736,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6457,6457,37,-1.0,1365.5,761.5,0.0,2.0,2,5.0,1,,62339.721649484534,65535.0,20046.0,65535.0,6046953.0,9527.642242599379,0.21467112254810458,2.3127268036222346,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6465,6465,38,-1.0,1331.5,835.5,0.0,1.0,1,5.0,1,,60853.36082474227,65535.0,21588.0,65535.0,5902776.0,11504.471997504525,0.1905367838921314,1.6931049716506006,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6467,6467,38,-1.0,1331.5,843.5,0.0,2.0,2,5.0,1,,61274.62886597938,65535.0,21588.0,65535.0,5943639.0,10956.32595744691,0.2007913785307188,1.8703515379493623,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6463,6463,38,-1.0,1327.5,853.5,0.0,0.0,0,5.0,1,,56028.64948453608,65535.0,15420.0,65535.0,5434779.0,16706.626551462294,0.15875808704799552,0.9189554639233264,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6474,6474,39,-1.0,1183.5,773.5,0.0,0.0,0,5.0,1,,65391.927835051545,65535.0,51657.0,65535.0,6343017.0,1409.0974079724383,0.2452461803256236,18.27932499989837,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6476,6476,39,-1.0,1165.5,779.5,0.0,1.0,1,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.17310811854674663,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
